GEOID,median_income,family_hh,total_hh,pct_bachelors,pct_vacant,pct_white
42101008301,35174,709,1651,17.378497790868924,20.548604427333974,3.8073038073038075
42101008302,29571,1077,1858,16.150234741784036,18.401405357927096,2.6699573704285395
42101008400,53182,1184,1816,18.657635467980295,12.312892322549493,2.951682647114119
42101008500,45747,1199,3141,28.73881550916063,15.813454837845082,13.239116309291749
42101008601,87875,675,1594,75.38152610441767,17.835051546391753,56.391200951248514
42101008602,32127,554,1530,36.85220729366603,17.8743961352657,31.016042780748663
42101008701,61621,440,2056,70.50520059435364,7.262065854758683,54.76376925084834
42101008702,56181,310,1788,82.50114521300962,17.56569847856155,63.93643031784841
42101008801,33990,52,463,96.63157894736842,32.011747430249635,54.6583850931677
42101008802,31293,412,1584,79.4564348521183,25.177137458667925,48.35414301929625
42101009000,38976,263,1561,55.96026490066225,10.493119266055047,56.31893687707641
42101009100,35139,109,1853,55.63947633434038,20.676369863013697,38.74451569355383
42101009200,54271,667,1423,42.689804772234275,17.267441860465116,23.544973544973544
42101009300,40933,1034,2139,24.21773142112125,17.221362229102166,3.721029130342335
42101009400,30335,951,1801,7.887208827135268,16.154562383612664,0.6289308176100629
42101009500,32935,860,1514,12.113781265326141,17.041095890410958,1.0369955156950672
42101009600,42297,806,1474,18.641618497109828,32.87795992714025,0
42101009801,75446,647,1045,21.07231920199501,6.779661016949152,6.046329014526894
42101009802,79531,1541,2162,30.090860502405132,8.4286319356205,4.102033781454671
42101010000,54871,1276,1912,25.055152852190357,9.469696969696969,5.3318624747196175
42101010100,46492,1316,2629,17.321867321867323,18.606811145510836,2.272727272727273
42101010200,23750,913,1578,15.540249677141627,11.24859392575928,5.575014594279042
42101010300,32045,521,1002,5.956112852664577,26.80788897005113,1.0535557506584723
42101010400,31063,1071,1635,11.633011413520633,21.24277456647399,5.185989682324192
42101010500,38581,783,1551,22.410807066158643,12.767154105736783,5.452775073028238
42101010600,19013,362,703,14.852320675105485,17.96966161026838,6.956521739130435
42101010700,42569,686,1234,13.136729222520108,26.547619047619047,9.865871833084947
42101010800,32999,1080,2103,26.47723603487246,11.303247574862928,6.3971031985516
42101010900,31343,468,1137,29.801829268292682,10.472440944881889,18.747569039284325
42101011000,29122,740,1534,22.66949152542373,20.723514211886304,9.65001698946653
42101011100,47632,1051,1522,4.313443565780014,25.282277859597446,1.177059854745805
42101011200,28958,1420,2229,13.126934984520124,13.70499419279907,0.7262750161394448
42101011300,44545,1038,1480,26.857406552838025,11.00420926037282,1.2933138116154221
42101011400,44416,1551,3142,28.22352685366384,12.259145490086569,4.995643334301481
42101011500,87349,1250,1724,27.677725118483412,10.348413936557462,8.540004313133492
42101011700,127083,237,368,62.16596343178622,11.750599520383693,45.92039800995025
42101011800,35515,1395,2100,34.323243860651054,12.60923845193508,1.1892556899733442
42101011900,63628,937,2258,21.77012177012177,14.856711915535445,6.478260869565218
42101012000,61483,312,683,56.606851549755305,11.870967741935484,29.2191435768262
42101012100,53377,633,1622,36.156716417910445,4.644326866549089,19.84732824427481
42101012201,42782,378,2082,43.96659707724426,11.063648013669372,21.428571428571427
42101012203,63409,77,792,64.90066225165563,21.428571428571427,27.154772937905467
42101012204,46037,756,1979,41.10304789550072,10.41195110909914,15.6203288490284
42101012501,82700,402,1370,74.9869451697128,22.511312217194572,66.08212147134303
42101012502,109602,851,2627,75.22509439442346,10.828241683638833,65.97648261758691
42101013100,31924,382,811,51.5625,10.287610619469026,31.995477671000565
42101013200,44299,326,1752,44.21906693711968,4.052573932092004,31.217391304347824
42101013300,98373,565,2148,75.58330594807755,8.712282192945176,50.06954102920723
42101013401,147361,646,1833,79.53020134228188,6.479591836734694,85.0101282916948
42101013402,92500,421,1792,84.2247191011236,14.788397527341893,80.80341272662638
42101013500,146792,1004,1813,86.035613870665415,7.0256410256410255,82.23495702005731
42101013601,108867,648,1589,85.08064516129032,2.9914529914529915,79.4908569379706
42101013602,131705,922,2013,82.05048301651605,3.5919540229885056,83.23581785805139
42101013701,94396,347,1078,68.47892486255346,12,39.491794600317625
42101013702,82660,958,1911,55.45580110497237,9.474182851729038,46.86192468619247
42101013800,63523,514,951,48.2468443197756,22.93354943273906,31.01298701298701
42101013900,52741,678,1366,38.67803837953092,12.715654952076678,44.12513641324118
42101014000,49234,403,2523,51.40889167188478,11.411516853932584,38.78523223501389
42101014100,21211,684,1450,32.458738891239946,5.537459283387622,28.70722433460076
42101014201,149475,752,1665,84.02948402948402,5.82579185520362,81.55750075460308
42101014202,101488,292,1591,77.35849056603773,7.661056297156123,69.93464052287581
42101014300,127520,447,987,77.71047849788008,5.910390848427073,82.30932203389831
42101014400,129023,940,2847,65.93920498830865,6.686332350049164,63.26695807026064
42101014500,42619,464,916,20.80217539089055,7.754279959718026,12.385321100917432
42101014600,51563,443,1270,20.72192513368984,9.992912827781716,37.237631184407796
42101014700,26018,308,1371,22.9800629590766,13.446969696969697,33.595166163142
42101014800,NA,193,525,23.741007194244606,13.934426229508198,3.0269058295964126
42101014900,37431,949,2146,24.422883907661426,13.047001620745544,5.6521739130434785
42101015101,48019,615,971,19.649122807017545,20.0164744645799,9.663366336633663
42101015102,22720,1195,1832,10.311596530677802,19.71954425942156,1.3829570876550743
42101015200,42256,1604,2341,8.406395048994327,12.289246908954665,3.830911492734478
42101015300,30915,385,1686,7.8824315297261185,23.779385171790235,39.270462633451956
42101015600,64125,274,641,48.41269841269841,19.875,48.89946460440214
42101015700,88125,454,1375,55.72872788542544,11.518661518661519,57.732732732732735
42101015800,116629,1308,3289,67.07514867543702,3.293149073801823,79.51548165137615
42101016001,111170,585,1160,63.0423685553854,5.920519059205191,95.51282051282051
42101016002,110681,1094,2227,67.97133406835722,8.127062706270626,80.17319963536919
42101016100,102324,1261,2996,58.08061420345489,10.326249625860521,53.13110076588076
42101016200,39009,421,773,34.12754029432376,13.919821826280623,15.182546749777382
42101016300,39872,576,899,10.755441741357235,17.066420664206642,15.652173913043478
42101016400,24497,973,1649,5.372761349437734,12.100213219616204,4.966085271317829
42101016500,NA,397,978,13.970149253731343,25.965177895533685,7.297921478060046
42101016600,57778,332,772,28.336079077429982,17.07841031149302,16.00617601646938
42101016701,52656,798,1305,19.055374592833875,29.989270386266096,3.5451505016722407
42101016702,34063,557,968,6.303030303030303,22.061191626409016,2.4372499090578392
42101016800,27100,718,1402,9.44700460829493,19.378953421506612,3.882575757575758
42101016901,38958,837,1264,13.209181463837158,19.59287531806616,1.084664055438385
42101016902,22422,868,2012,9.88976377952756,20.095313741064338,0
42101017000,36677,467,1563,37.27835051546392,13.741721854304636,18.946301925025328
42101017100,27300,721,1652,8.193523214982443,16.14213197969543,5.323411562678878
42101017201,26313,580,1492,7.009345794392523,16.038266741699495,0.8132956152758133
42101017202,48229,925,1666,11.334674714956405,16.86626746506986,0.8843537414965986
42101017300,26875,559,1090,13.095238095238095,14.375490966221523,4.8076923076923075
42101017400,35528,705,1085,14.127262113251605,8.516020236087689,1.168679392286716
42101017500,30823,1801,2657,1.5280135823429541,9.31740614334471,13.217023526301876
42101017601,27006,1331,1784,3.4872135503155097,15.209125475285171,24.529109589041095
42101017602,32523,838,1233,7.861220904699166,12.8005657708628,2.77992277992278
42101017701,37917,825,1078,8.456891817682592,19.731943410275502,9.252095422308189
42101017702,29551,1147,1558,4.654961208656594,19.022869022869024,15.70855614973262
42101017800,42104,1401,2820,14.555724527482077,11.4321608040201,19.611537904044063
42101017900,53343,1627,2546,23.132183908045977,12.987012987012987,45.1578947368421
42101018001,59221,465,1089,30.750605326876514,6.2015503875969,86.9330938482263
42101018002,70579,1441,2345,31.332236842105264,8.861251457442673,68.08721506442022
42101018300,77011,1073,1556,26.51991614255765,11.187214611872147,91.27937336814621
42101018400,73478,568,882,26.671078755790866,0.7874015748031497,92.38891333040036
42101018801,22349,547,1098,7.706766917293233,25.81081081081081,16.52989449003517
42101018802,47529,894,1100,12.564543889845094,25.423728813559322,17.13082143692956
42101019000,36857,1741,2316,5.541327124563446,6.800804828973843,17.063756155996273
42101019100,50238,1956,2748,19.87423780487805,1.9271948608137044,17.92701063951493
42101019200,13721,1960,2685,4.337631887456038,10.170625627300101,14.241866175567832
42101019501,25590,1322,1903,5.330281229561805,7.710960232783705,9.025423728813559
42101019502,28291,815,1206,10.390199637023594,4.513064133016627,8.568387440127728
42101019700,32063,1644,2170,6.70995670995671,6.9867123874839265,12.5986642380085
42101019800,36502,1631,2113,15.733695652173912,10.843881856540085,7.765214499501164
42101019900,28803,1320,1919,7.0287539936102235,5.977462028417443,5.346270928462709
42101020000,18510,312,514,23.72093023255814,25.290697674418606,15.186440677966102
42101020101,28559,782,1851,16.037383177570092,20.18111254851229,11.652314316469322
42101020102,33947,833,1502,8.93349075167257,11.2817483756645,2.5974025974025974
42101020200,35000,1007,2104,11.335086181711949,12.003345880384776,4.173744236835719
42101020300,49115,608,1118,4.898384575299636,20.427046263345197,2.5293908086925545
42101020400,46037,708,1315,6.170382165605096,7.198306280875088,2.0568335588633286
42101020500,NA,906,1663,10.511701705672353,5.350028457598179,2.7194797516996747
42101020600,65580,322,1025,66.61184210526316,6.987295825771325,50.26974006866111
42101020701,115402,1084,2143,79.02863559797866,2.635165833711949,77.58868648130392
42101020702,192727,473,728,83.33333333333333,6.666666666666667,71.5173025732032
42101020800,71701,416,1527,62.565997888067585,5.798889574336829,45.98706732597946
42101020900,125064,560,1422,71.02623456790124,9.253350350989152,77.55037783375315
42101021000,88924,759,2598,59.046615749275745,7.839659453706989,84.64532871972318
42101021100,92610,608,1249,59.09090909090909,4.291187739463601,73.80675203725262
42101021200,109861,745,1228,53.8694336359706,4.212168486739469,83.26693227091633
42101021300,98196,723,1645,53.95331325301205,3.96964389959136,89.23171860536871
42101021400,82297,589,2014,71.45299145299145,11.89851268591426,82.25157955198162
42101021500,121667,845,2110,72.68394399761692,0,70.6030784759021
42101021600,101075,460,1231,58.85627530364373,2.456418383518225,72.82430213464696
42101021700,86222,1361,2718,46.48789748457523,4.531085353003161,76.05212185243882
42101021800,70354,1130,2513,53.32609285908227,5.526315789473684,57.7655522640711
42101021900,78542,353,669,41.79651695692026,5.6417489421720735,80.80357142857143
42101022000,94750,364,769,47.192716236722305,8.778173190984578,74.77724468814256
42101023100,179911,421,565,83.15270935960591,3.2534246575342465,87.76520509193776
42101023500,94904,302,555,67.92009400705052,10.339256865912763,58.91325071496664
42101023600,105491,663,1166,70.96946973754687,7.898894154818326,50.332161000390776
42101023700,68676,925,2382,57.846916299559474,6.1465721040189125,32.964970809007504
42101023800,66691,1184,2335,50.62198527545062,10.53639846743295,29.273927392739274
42101023900,45294,210,1172,43.264433357091946,9.567901234567902,29.304635761589402
42101024000,63795,800,2193,45.686471970459884,4.5276447540269915,28.723945094051857
42101024100,18646,190,727,29.55246913580247,0.6830601092896175,19.93243243243243
42101024200,46144,951,1925,32.639517345399696,6.644034917555771,23.69808138309087
42101024300,56364,913,1914,42.271589486858574,7.936507936507937,20.523382602374607
42101024400,53333,625,1202,34.36123348017621,16.06145251396648,11.073137388926863
42101024500,21117,979,1721,10.144376899696049,9.706190975865688,7.366707366707367
42101024600,53414,506,1220,29.485002829654782,11.40159767610748,16.117065127782357
42101024700,47849,1076,1806,20.18601446779194,9.382839939789262,7.690655209452202
42101024800,50385,524,794,26.90548780487805,9.772727272727273,1.845716990061524
42101024900,24904,623,1078,12.068048910154173,21.99710564399421,1.0269576379974326
42101025200,30596,1713,3713,25.31754205286646,3.5584415584415585,10.753709198813056
42101025300,55988,1411,2216,35.41284403669725,6.3398140321217245,11.164946281862228
42101025400,68287,960,1916,36.170212765957444,8.456760630673674,14.31183076521285
42101025500,78798,805,1193,67.01570680628272,5.0914876690533015,52.11573236889693
42101025600,87788,702,1235,57.313006193425444,1.9841269841269842,56.56272661348803
42101025700,63542,752,2060,65.64306358381504,7.123534715960325,47.744680851063826
42101025800,50813,404,857,27.13841368584759,5.408388520971302,5.498281786941581
42101025900,53713,1276,2103,27.436232831916286,2.2315202231520224,2.874466651695486
42101026000,64868,857,1346,38.43700159489633,0,1.3598673300165838
42101026100,56546,574,1433,33.16742081447964,5.847568988173456,4.302477183833116
42101026200,59954,1083,1671,22.25816887738596,8.688524590163935,1.3902439024390243
42101026301,67379,1148,1641,27.237354085603112,6.067544361763022,2.200956937799043
42101026302,77160,1296,2113,24.492007586020048,4.648014440433213,2.9555602806719117
42101026400,63867,1258,2319,15.844620495783287,7.277089164334266,0.36536353671903543
42101026500,46806,1098,1835,17.994011976047904,2.2896698615548456,4.139172165566887
42101026600,52267,1854,2838,22.00212992545261,2.5746652935118433,2.260695378451853
42101026700,51021,1884,2807,20.992135511191773,5.072708826513358,0.05660110372152257
42101026800,41330,831,2261,21.441073512252043,6.492969396195202,13.327289211242068
42101026900,69769,427,811,31.366616238023198,4.9237983587338805,20.461215932914047
42101027000,95619,625,982,49.638286032276014,4.75266731328807,13.478581979320532
42101027100,60255,510,1053,23.625254582484725,3.0386740331491713,5.951478392721759
42101027200,64102,1177,1909,27.7676399026764,8.83476599808978,4.100022527596305
42101027300,42423,1571,2383,14.786089567175381,0,10.44504995458674
42101027401,49869,849,1139,10.808396605627513,7.623682076236821,4.599451720986902
42101027402,71551,1513,2359,5.158027812895069,5.299076676033722,9.58649527644417
42101027500,61875,1308,1677,21.268082486919052,8.51063829787234,8.627537511032656
42101027600,65282,1035,1897,22.812809508088478,7.867897037396794,3.1055900621118013
42101027700,NA,1281,2448,13.340308658121893,12.696148359486449,1.9129167425760611
42101027800,33655,1153,2263,9.90424076607387,2.7920962199312713,2.4283817112502373
42101027901,36135,813,1485,21.906873614190687,11.131059245960502,0.09256402344955261
42101027902,44509,633,1251,17.36930860033727,2.34192037470726,30.152979066022546
42101028000,36463,892,1766,13.314536340852131,8.969072164948454,0.6002400960384153
42101028100,55313,868,1758,15.998427672955975,8.959088555152771,10.07216818324443
42101028200,34420,1241,2348,10.12201885745979,1.5926236378876781,3.39115182225687
42101028300,37300,1140,2565,15.291529152915292,14.185346269655403,10.628790296840089
42101028400,28236,895,1463,9.411764705882353,2.336448598130841,6.71462829736211
42101028500,NA,443,1081,6.027060270602706,8.544839255499154,1.7904761904761906
42101028600,60892,1805,2600,10.550358929736785,4.200442151805453,4.7280334728033475
42101028700,26707,509,756,14.004720692368213,13.895216400911162,14.456289978678038
42101028800,57996,893,1671,8.632840028188866,2.7923211169284468,17.2602141140485
42101028901,39087,949,1179,5.751570807153214,7.890625,21.850553007823038
42101028902,38775,1499,1961,9.48509485094851,8.278765201122544,20.361048429092172
42101029000,40870,1374,2093,11.570059333637609,5.208333333333333,8.477866942790577
42101029100,26290,1367,1662,17.256011315417258,8.22749861954721,9.163745618427642
42101029200,77816,933,1375,26.41353693768056,10.365058670143416,24.824120603015075
42101029300,34076,823,1261,18.957816377171216,11.384399156711174,38.7532981530343
42101029400,33661,744,1192,4.066634002939735,9.077040427154843,21.949828962371722
42101029800,47292,1303,1878,6.304842378940527,11.079545454545455,26.363816703035113
42101029900,34487,928,1460,11.059044048734771,10.648714810281518,9.791216702663787
42101030000,33419,1754,2747,17.3735199138859,10.637605725439167,17.45826323281998
42101030100,NA,1261,2642,22.88993923024983,7.492997198879552,11.759230530561588
42101030200,60625,1648,2584,9.733487833140208,12.4364622161979,21.43695397053071
42101030501,50240,1256,1775,12.442091330244871,6.134320465362242,6.851516978099257
42101030502,50245,1464,1787,15.351941747572816,8.40594566888775,10.981549815498155
42101030600,44108,1756,2939,15.612063867534003,1.4089231801408924,41.44944142079633
42101030700,58623,941,1925,29.76493011435832,6.234778373112518,24.43609022556391
42101030800,59281,1220,1869,22.402119517221077,7.061163600198906,38.72140260850973
42101030900,56782,1086,1550,19.546949214468395,4.556650246305419,19.840919133893063
42101031000,68652,1783,2160,20.389700765483646,10.112359550561798,32.84132841328413
42101031101,51460,1132,1729,16.178943827783385,7.786666666666667,21.142730102267674
42101031102,62411,1047,1404,13.9378969654199,5.771812080536913,13.183673469387756
42101031200,52211,1054,1836,23.558246828143023,4.771784232365145,12.162162162162161
42101031300,63241,1753,2382,11.068973690447974,5.5136850456168185,21.231359811014322
42101031401,56818,1790,2146,8.876146788990825,5.959684487291849,39.15012654855468
42101031402,61318,1262,1737,10.075431034482758,5.340599455040872,16.3564486904958
42101031501,59738,1852,2378,26.332166472189808,8.149864812668984,41.74446519071753
42101031502,45282,868,1326,20.397350993377483,2.857142857142857,45.81595774256325
42101031600,42176,1589,2060,10.582255083179298,8.606921029281278,35.21710308253232
42101031700,36880,1383,2382,12.67175572519084,9.118657001144602,30.745658835546475
42101031800,65556,960,1762,10.896748838871025,6.920232435287903,27.739544732662786
42101031900,45846,1351,1783,15.676883780332057,7.950438822922044,31.21239744758432
42101032000,60957,1860,2505,14.747880410531012,5.471698113207547,53.060428849902536
42101032100,50409,815,1629,24.786324786324787,7.17948717948718,39.77211068909387
42101032300,40300,909,1534,4.596100278551532,6.52041438147471,37.392933618843685
42101032500,52342,1176,2414,8.978249873545776,11.865644395764878,49.7240519850454
42101032600,80283,1863,2943,24.049569418189456,4.41701851250406,53.75913919161264
42101032900,57571,874,1891,16.448326055312954,8.999037536092397,42.62926292629263
42101033000,65749,2484,3252,23.698724577731817,0.97442143727162,34.73957332308284
42101033101,60333,1211,1762,16.477457022380797,6.673728813559322,46.07210626185958
42101033102,61373,929,1592,30.387770320656227,5.1816557474687315,66.90918889787119
42101033200,71691,637,1009,24.338909875876958,9.910714285714286,42.601683029453014
42101033300,55389,869,1642,28.29686575990538,10.027397260273972,58.27482447342026
42101033400,55102,1326,2112,24.027115239769017,2.896551724137931,52.21033868092692
42101033500,47289,852,1532,23.825629462608042,1.857783472133248,33.75277572168764
42101033600,46191,1766,2565,24.918962722852513,8.261802575107296,51.12010406128053
42101033701,48682,1570,2462,29.63309184388876,2.2239872915011913,44.90726186733732
42101033702,67557,1287,1816,37.382920110192835,0.9274413529732679,57.118608105240824
42101033800,67683,1706,2528,23.03857824013871,4.133485020857035,66.58373503343182
42101033900,58660,649,1449,32.300089847259656,8.522727272727273,52.926368785399625
42101034000,104488,931,1214,30.127414714344432,0.6546644844517185,64.46821152703505
42101034100,72275,1755,2742,35.54119547657512,2.454642475987193,73.02032235459005
42101034200,66692,964,1628,40.10115606936416,10.500274876305662,71.83418512208972
42101034400,118397,2264,3012,39.906103286384976,2.366288492706645,74.63212174569236
42101034501,47142,1086,2311,36.13986013986014,3.467000835421888,54.96907216494845
42101034502,66557,1315,2453,42.90871583290356,1.8407362945178072,45.237637098325955
42101034600,63115,709,1411,29.718309859154928,5.365526492287056,36.23049984081503
42101034701,77800,1826,2808,29.03282739145782,0,54.85809255944771
42101034702,85298,1025,1395,31.57894736842105,0,78.43196155001502
42101034801,64608,1347,2113,23.26049453709028,0.42412818096135724,78.83981542518129
42101034802,56032,1462,2470,25.053995680345572,3.553299492385787,63.040791100123606
42101034803,78224,1025,1547,20.650232225794927,8.080808080808081,81.25518385402268
42101034900,54689,1410,2156,28.83977900552486,2.5316455696202533,37.75063798760481
42101035100,66523,942,2181,39.13803145020385,6.274172754619682,75.03227472243739
42101035200,88663,1059,2274,33.53726362625139,0,88.89871738168952
42101035301,90970,1464,2177,27.037933817594833,0.593607305936073,81.29184718393068
42101035302,71232,1057,1798,36.03378167031592,6.5488565488565484,62.62990455991516
42101035500,69439,2025,3025,33.80203515263645,4.059625753250872,68.88888888888889
42101035601,61939,1284,2308,32.637709293860716,2.2861981371718882,66.35726463345331
42101035602,106480,957,1251,37.320388349514566,0,59.35119887165021
42101035701,61399,1366,1932,30.334846765039728,2.078053725291434,51.91421126478252
42101035702,64919,1313,1908,37.99174690508941,6.286836935166994,70.30577088716623
42101035800,63375,1634,2378,35.582680792261634,0.6268282490597576,67.38075313807532
42101035900,48571,1431,2192,32.260556127703396,5.679862306368331,69.26306949401638
42101036000,63170,808,1256,35.95679012345679,5.064247921390779,50.67385444743935
42101036100,105208,998,1537,20.601503759398497,5.821078431372549,68.53875476493012
42101036201,93300,1199,1962,28.37123215230037,4.711024769305488,85.47380366937772
42101036202,95026,1285,2333,26.661433804290947,3.714403631861329,89.60626982646016
42101036203,85733,1254,1814,28.425577646426653,3.6131774707757707,84.2766001234822
42101036301,82596,1055,1457,28.78524190741385,6.482670089858793,60.49679487179487
42101036302,84528,1063,1331,27.152554483744193,0,63.07304785894207
42101036303,100857,1713,2336,26.197436474027434,6.260032102728732,81.14512805416544
42101036400,101094,268,331,22.41555783009212,4.335260115606936,83.73904576436222
42101036501,83697,1345,2130,40.49079754601227,6.986899563318778,79.37911184210526
42101036502,85750,971,1739,41.00445009535919,2.303370786516854,80.7116953762466
42101036600,168021,497,1228,76.69660678642714,9.63944076526858,73.31628303495312
42101036700,156638,767,1846,77.88182111721021,7.329317269076305,68.17939135077415
42101036901,NA,0,0,19.51219512195122,NA,0
42101036902,31635,165,1013,76.62203913491246,7.657247037374658,54.54545454545455
42101037200,75185,1116,1684,22.095435684647303,6.961325966850829,54.36326737696601
42101037300,113636,1597,2734,43.325161577891684,5.463347164591978,83.90170511534603
42101037500,78387,709,1434,50.95617529880478,13.925570228091237,44.494130799329234
42101037600,101742,465,1790,68.05460750853243,7.684373388344508,55.31000613873542
42101037700,22621,861,1729,20.59266700150678,11.650485436893204,37.53300641267446
